removing,19
reaches,19
jefferson,15
turn,114
retaliation,122
deadlock,19
material,107
pctto,48
cautious,67
recognised,18
weapons,26
demanding,35
fidelity,26
draw,65
denver,30
thebeginning,15
drew,40
incurred,62
language,34
links,39
spokesmansaid,46
integrated,72
fabrics,19
parents,19
steering,46
doesnt,53
global,150
doubt,71
thepreviously,20
quake,35
angered,19
scheme,138
interpreted,19
democrats,124
absence,41
pennzoil,142
cancelled,44
resolved,69
ofthree,17
textron,16
discounts,35
threefortwo,35
panama,15
attend,72
mechanism,40
thenations,16
themselves,91
publicly,62
unacceptable,30
incand,21
accrued,74
incash,25
waste,104
organisations,38
fresh,132
defence,129
okla,18
andthree,15
negative,135
revisions,24
magazine,47
seeing,33
twas,15
acreage,112
milling,23
continueto,26
annualized,26
tentatively,19
million,92
sumitomo,67
soared,46
twin,17
watch,29
evaluating,28
initiative,85
evaluation,28
peruvian,25
nomura,69
downturn,50
strongest,18
minimal,32
securitiesand,32
wouldprobably,22
contractors,36
democrat,101
dtex,15
gaining,23
completes,15
contact,51
flooding,31
potentially,30
johnson,120
delaware,52
detect,19
assurance,45
contain,43
persons,26
pollution,29
newsagency,18
jack,37
tomeet,27
twobillion,24
furthermore,19
separately,64
focusing,26
norfolk,25
fertilizer,16
comparison,42
restricted,55
adjustments,76
oman,20
elevators,16
threemonth,87
dual,53
thetender,15
stepped,25
duff,36
adequately,19
channel,26
orthe,16
actual,94
tradedeficit,35
constraints,21
zero,83
ortiz,15
reasons,101
difference,64
soaring,22
britains,78
corporations,99
cooperate,66
thephilippines,40
announcements,20
dumping,57
voters,24
treasuries,50
duty,80
adversely,28
herald,19
assumptions,19
atthis,22
bruce,17
exchangerates,18
sixmonths,32
type,69
farmland,24
sovereign,29
borrowed,23
borrower,74
extreme,21
fordelivery,18
deals,98
dealt,26
ones,38
corning,15
onshore,21
consolidation,46
repaying,20
deciding,20
death,37
indictment,19
phillips,79
finalised,21
maintained,81
mlnstg,64
foreconomic,21
marietta,17
werenot,15
grades,76
thenumber,23
fishing,26
alabama,15
onto,44
dueto,65
spirits,25
merchandise,57
budgeted,20
commons,25
assays,19
layoffs,31
alcan,44
overtime,23
returns,64
query,17
harold,25
panels,16
inconnection,27
contained,63
margoshes,18
container,54
mandated,17
unrest,34
inside,46
stabilized,15
companysaid,84
seemed,54
concessions,46
ventures,93
duffy,15
complement,16
absorb,42
student,16
bangkok,17
boycott,36
holdenbrown,20
battery,15
edible,31
temporarily,53
oopd,16
excellent,36
derived,17
interference,16
assumption,42
insist,21
lists,16
homes,75
willremain,17
thecurrency,19
approve,138
properly,27
harper,41
dozen,21
succeeds,25
essential,43
hostages,16
zhao,36
durable,24
suggesting,24
trigger,37
bolster,27
regarded,29
suggestion,33
collateral,27
headquartered,28
supports,55
cardenas,16
royalties,25
shield,22
collins,21
retaliatory,44
upturn,40
pellets,26
mlnfrom,20
hardware,37
assistant,76
itfiled,38
andriessen,32
struck,62
supposed,18
inluxembourg,32
peseta,20
honda,36
securitiesofferings,26
apollo,24
mobile,34
repurchaseagreements,16
jeep,28
content,50
convertiblesubordinated,36
expertise,19
obtain,89
diluted,53
forest,58
adverse,50
contest,15
honor,23
tenderoffer,33
nederland,19
context,31
recognized,22
passed,138
jets,40
wouldconsider,15
todiscuss,33
aegean,38
zinc,98
corpsaid,125
scrutiny,17
aggregate,50
reductions,98
welcome,33
shifts,24
intensive,17
alert,16
navigation,19
identical,25
fields,127
names,35
lobby,21
gallon,41
measured,49
drugadministration,16
duringthe,44
firemans,17
vegetable,93
approvals,68
insufficient,28
eligible,79
mlnswiss,19
americas,46
harris,83
mounting,38
oral,20
threats,20
lived,15
sorghum,85
lives,25
southwest,82
merck,22
chiefexecutive,59
participating,38
participation,123
merge,77
thomas,82
vigorously,18
quick,50
merit,25
utility,130
customs,64
londonbased,28
quiet,64
invested,49
conceded,21
assess,49
hoped,135
methods,42
semiconductors,86
frankfurt,73
dynamics,52
calledfor,21
defer,23
quist,19
quite,79
studied,22
studies,76
bodies,34
sensitive,35
eliminating,18
elimination,37
budgetary,38
tradeweighted,17
thefinancial,31
ifthey,15
poindexter,39
whilethe,16
restore,44
subscriptions,34
productive,25
investigating,35
theworlds,33
investigation,90
spectraphysics,17
oilseeds,49
highlevel,27
wendys,28
tendering,26
nationale,44
honour,21
nationals,19
precise,25
behalf,72
thefinancing,16
flying,22
ongoing,60
grains,82
salvador,17
piedmont,84
reopen,41
urgent,30
colombia,90
placer,17
places,18
diamond,58
downgrade,58
iraniraq,22
dilution,22
ireland,42
penalties,21
smooth,15
utilization,27
announce,104
evening,42
reject,41
averaging,33
conditional,25
incorporation,18
nearby,63
conditioned,44
kidder,76
moment,80
groupinc,17
otto,37
bankworkers,17
article,52
metro,16
routine,26
school,34
tohave,26
usagriculture,37
betweenthe,26
forits,26
hazardous,15
strengthening,40
anofficial,16
twomonths,17
knowledge,36
froma,26
front,66
award,50
purpose,65
aware,60
dominated,22
flight,61
pilot,30
frost,21
cruzado,16
formerly,88
finalized,17
critical,67
radio,137
withdrawal,53
froze,21
continuous,22
whatever,37
oxide,25
thismorning,38
privatesector,23
depress,20
planting,63
prospective,31
morris,16
reacted,30
senator,39
baxter,23
closely,96
represents,142
tension,34
stevens,22
driven,16
drives,18
thesouth,18
helicopter,28
derivatives,17
arbitration,22
illegal,57
components,107
mlncommon,17
favour,72
ambassador,48
utilitys,21
lowest,103
structural,54
assist,45
hotel,96
structured,17
logic,15
structures,17
courier,57
mutual,96
superior,31
spokesmen,43
weizsaecker,24
babcock,24
giant,50
ucpb,24
republicans,64
containing,41
ailing,27
boliden,16
section,66
leasing,63
subsidy,105
noranda,94
ecuadors,53
accordingly,15
owed,80
owes,26
zone,67
continuation,21
commercialpaper,19
fierce,19
accordingto,27
wouldbe,100
sharesin,16
solved,23
newsconference,46
rebound,21
westlb,15
theywere,38
beheld,15
sharesof,61
sharesor,17
lastseptember,18
feature,38
theeconomy,73
limitedpartnership,15
sharesto,16
alleged,115
cleanup,18
alleges,40
wouldnt,30
urging,45
allen,39
redress,23
prepayments,17
unilever,32
eager,24
enterprises,144
sweeping,21
impetus,18
allegis,40
morton,16
likelihood,34
freight,78
trader,149
trades,86
headded,37
procedures,60
eagle,18
hillards,16
formal,114
allegedly,20
willing,144
allof,21
engineers,31
affirmed,71
achieve,113
israising,19
basket,34
tohelp,41
grande,21
eliminated,32
matures,44
favorable,66
incident,16
underwrite,37
earn,84
ease,111
delay,112
easy,44
representation,26
andfinancial,29
decrease,85
nervousness,21
takeovers,42
quote,48
similarly,23
delhi,40
boosting,44
grants,26
advice,28
postpone,20
comparedwith,74
growers,93
deregulation,98
montagu,34
maintenance,68
incorporate,17
dependence,36
definitely,23
delta,56
predicting,17
thespokesman,27
prediction,17
capabilities,36
osaka,29
safely,15
unavailable,45
mlnshares,65
advise,20
pressed,27
approached,43
thepast,45
approaches,19
salaried,15
salaries,29
stepping,17
aspects,35
safety,61
talked,21
heating,60
saving,23
temporao,16
cleveland,21
highly,80
compensate,42
arrest,15
ltdsaid,70
singlefamily,28
silkworm,16
amajority,15
historical,18
naval,44
abolition,21
ofinternational,24
marcano,17
artificial,17
plains,25
ecgd,26
hilton,36
exported,88
exporter,54
perception,25
norways,38
reporting,107
bankamerica,90
bristolmyers,17
argentinas,53
twocountries,15
helicopters,21
rains,81
interior,37
agencys,32
repaired,16
picture,53
existence,26
bottom,51
cautiously,22
collective,17
heads,67
subsequently,33
sudden,25
join,115
theright,26
arrange,55
solution,125
counts,22
county,140
waters,65
denis,19
fruit,38
tobecome,15
tallow,16
ministrys,28
transamericans,17
jose,75
heard,47
heart,61
suggested,134
anywhere,19
smith,141
alone,99
managementand,20
accordance,24
edge,28
itsshareholders,28
affiliated,39
affiliates,56
cleared,36
testing,100
aloss,21
cathay,27
mercantile,85
overnight,107
tighten,44
tighter,15
gardner,18
precipitation,19
buildings,38
clearly,90
durum,24
alternatives,83
conservation,53
forward,141
garcia,28
printers,29
owners,84
behind,129
germans,15
conservative,132
satisfied,49
utilisation,15
warehouse,30
richards,17
resolve,108
warburg,56
backed,105
fouryear,45
eastman,33
endedmarch,16
revolving,64
petition,68
beidentified,18
cleaning,15
receipts,67
taxpayers,16
mohawk,19
nonbank,33
priceof,26
agreedin,17
write,45
afurther,39
couple,31
theissue,29
dramatically,19
eurodollar,46
agent,85
hotels,84
relatively,149
clause,17
agreedto,36
booked,28
networks,47
dlrsin,112
mortgages,55
hecks,20
sluggish,46
lighter,15
tight,75
amajor,53
injunction,38
entities,36
smelters,21
tenneco,25
dlrsof,55
delegate,42
dlrsor,36
sanctions,130
thepossibility,26
household,34
questioned,37
dlrsto,32
contras,19
willnot,41
discussing,57
depth,39
reebok,25
azpurua,44
repayments,99
discussion,64
boardauthorized,15
capable,36
definition,26
coand,16
heading,30
mondays,56
pioneer,25
rally,79
scenario,21
definitive,112
platform,59
clothing,22
sumitasaid,16
nelson,17
thetreasury,18
elect,26
hedge,28
tropical,15
protests,33
concepcion,17
portugal,48
subordinateddebentures,59
utilities,95
counterproductive,32
infrastructure,17
thesecurities,98
ivory,46
arrive,30
harvest,124
onmarch,42
fluctuate,16
totheir,17
tensions,34
controversial,63
condoms,23
propane,24
nazer,32
princeville,17
carolina,41
shall,21
chinese,129
exportenhancement,16
suisse,59
futurescontract,15
shape,28
qintex,20
looks,78
civil,69
mainframe,19
slight,68
course,119
courts,39
rebuild,16
pledged,77
greenspan,65
thatcher,65
realignment,29
pledges,20
planes,71
authorised,33
wickes,16
caisse,36
newman,15
internal,107
dlrsprincipal,15
became,82
spanish,80
calling,90
institutional,102
fluctuation,19
occur,69
ranks,23
peoples,57
resistance,61
atonne,15
egyptian,20
recapitalization,72
printing,48
owning,25
instructions,16
andinvestment,30
circumstances,70
ameeting,26
theworld,48
gynex,21
alter,22
outboard,22
kaunda,15
pace,96
toreport,21
entitled,68
vicepresident,111
entitles,22
aschairman,15
page,25
coordinating,18
window,31
modified,29
creating,38
coordination,54
machinescorp,18
tosell,58
creation,37
speculate,22
palm,144
automatically,26
rumored,25
partially,49
keidanren,20
park,51
edison,38
juan,18
pass,66
path,22
pave,22
thompson,17
mulford,38
constant,27
pays,122
clarify,20
concerns,92
engineering,144
ocean,31
discovery,33
allischalmers,47
emerged,51
threatened,98
jump,51
switching,31
smelting,20
junk,20
upjohn,15
stimulus,18
rapeseed,43
payout,30
jury,34
concentrate,72
theparis,22
earmarked,21
documents,76
rapid,79
evidence,107
centre,82
imbalances,84
cordero,20
nameda,17
unch,111
poehl,100
theshares,16
subjectto,20
argued,58
weight,53
agreeing,21
unix,19
ringgit,66
individual,120
barrier,19
theend,68
degrees,40
champion,25
fourthquarter,57
receives,23
wright,91
holidays,18
yorks,28
apparently,69
resorts,46
bilateral,103
referring,81
gilts,48
barring,24
intervened,77
installed,45
pcgg,33
types,53
heritage,20
studying,69
emerging,21
sheet,121
rejection,30
wrong,38
assume,70
challenge,54
patent,92
shelf,89
shell,113
assure,23
thefed,19
wrote,30
tomarket,15
kleinwort,27
introduce,86
treasurysecurities,17
restrictive,35
neither,71
marketconditions,20
circulated,21
hiring,18
severe,98
republic,90
disposable,15
human,57
agencysaid,24
attention,82
heinz,22
expenditure,115
fluctuations,58
narrow,77
periods,64
toshow,16
michigan,81
redemption,133
oppose,57
thesenate,19
normally,68
echoed,20
disposition,15
precision,20
pizza,21
airbus,110
waiver,18
newspapers,57
else,42
monopoly,21
praised,20
rumours,55
halting,17
upon,124
eased,110
specify,61
repaid,47
peak,74
peat,16
repair,45
pounds,82
lotus,28
upto,67
conduct,72
cohen,27
tankers,71
executives,109
offerfor,16
feasibility,35
setting,95
deferred,40
continues,147
greyhound,19
arguments,23
bankof,30
thedollars,15
penn,20
effectiveimmediately,19
tobring,17
functions,31
brooklyn,15
nonoil,32
peru,84
tranche,83
peso,20
monitor,57
sosnoff,66
louis,51
penney,23
arent,20
ofthis,21
champlin,16
investing,35
delegation,67
liquids,30
purely,22
hewould,28
fiscalyear,20
decembers,21
pakistan,64
mannesmann,22
achieving,23
young,51
asubstantial,21
aluminum,55
atotal,46
ofdebt,22
marshall,30
encouraging,70
forecasts,149
youre,23
ends,51
lessthan,36
southmark,29
midsession,23
confined,16
comprehensive,41
inquiries,26
primeminister,38
coinc,30
coins,54
desktop,21
previouslyannounced,66
hasbeen,123
shearsonlehman,23
urge,35
purolators,21
spencer,18
magnetic,15
lucas,15
accompanying,15
inprinciple,36
revising,15
compound,21
revision,59
moscow,122
closure,39
onehalf,25
eoac,17
lucky,34
bolivars,29
shift,111
rolled,22
ifthe,46
unsolicited,27
slowing,42
knows,22
didnot,42
seagram,19
square,47
user,24
uses,69
unhappy,16
footwear,18
picked,19
attending,35
gerald,18
replace,115
theyearago,22
withheld,15
pictures,23
argue,30
settled,63
restructured,33
enhance,49
banned,16
ussr,74
banner,30
supplydemand,21
enormous,35
upgrade,35
ofcredit,21
epac,18
multiyear,16
pickup,35
transportation,114
thecompanies,19
creditorbanks,17
ugandas,15
repairs,32
utah,51
arabian,43
gerhard,38
arabias,27
bullet,37
oneforone,17
impacton,16
leads,19
sameperiod,22
fitzwater,56
longrange,24
repeat,19
leahy,24
patients,53
anannouncement,15
pick,38
elizabeth,15
butsaid,19
convention,34
lease,98
henry,40
leave,117
theexchange,29
northwest,72
thetalks,17
appeal,96
appear,94
undertake,18
statementcovering,18
exceeding,46
pins,52
color,28
lawmakers,48
pipe,27
factory,75
quoting,46
thecanadian,19
strategies,24
pumping,19
coltd,33
numerous,16
eurostat,15
thedevelopment,32
polls,56
guesstimated,35
benefited,15
arise,21
tisch,15
divestiture,17
fhlbb,20
unidentified,28
willalso,17
salary,34
comes,114
comex,40
bolivia,40
oneof,35
magnitude,23
husky,18
beforethe,33
aninitial,37
atlanta,41
firming,25
mcivor,17
thesecond,56
strains,22
austerity,55
unexpected,29
presidentreagans,15
upham,45
transferred,46
somewhat,39
played,38
jumped,45
player,16
passengers,32
fallen,94
eightyear,22
scale,90
travel,35
title,19
marginal,35
thebalance,20
andpriced,31
reading,23
goals,54
valid,28
intend,71
ininternational,16
yugoslavia,72
banque,89
thenew,64
iscurrently,16
exchangecommission,142
notification,18
redeemed,48
permitted,41
esso,31
este,15
valve,18
manhattan,100
enacted,19
talkswith,20
cordoba,20
franchise,30
pdvsa,47
play,70
amstutz,51
plcs,34
consists,54
tothree,19
fridays,56
nominees,15
tariff,78
interestpayments,32
andsaid,23
nights,42
manilas,17
thecountry,43
rogers,25
tolimit,15
memorandum,26
earning,21
gives,95
boarddeclared,32
whats,20
object,17
bondmarket,16
exercisable,60
abolish,22
tobuy,71
convertiblepreferred,17
appreciate,18
deposited,21
thebundesbank,36
specialists,24
abide,19
wouldhave,45
comparative,17
karl,44
damaged,73
damages,88
kato,24
complaint,93
amended,49
insured,61
vendor,17
insurer,24
hertz,19
shock,19
yields,140
demanded,38
detroit,31
financiere,15
ownedby,16
armed,42
concluded,92
findings,28
confederation,15
pesetas,22
propose,58
guidelines,54
mandate,18
scattered,20
comparisons,24
shops,17
necessarily,24
higherthan,19
equatorial,15
shown,74
shows,106
saleof,26
events,34
enrolled,16
processed,24
sulphur,72
processes,23
colleagues,23
marcos,36
burlington,63
hesse,17
overthecounter,21
identify,64
ever,96
blamed,59
offensive,39
onits,34
proprietary,28
seamens,17
threemonths,15
gaming,15
processor,22
voluntary,42
representing,144
itsigned,44
forthcoming,27
bolivian,16
bolivias,21
macao,22
inlondon,32
sizeable,20
indeed,37
allowance,37
towashington,15
tankoku,17
saidthat,72
controlof,17
shortfall,82
squibb,22
levied,23
saidthey,39
resisting,16
andpoors,15
poll,133
breakthrough,17
immune,26
pont,34
pool,34
aboutthe,35
poor,109
portfolios,26
pope,16
handle,59
againstthe,40
approximately,131
pork,83
smaller,118
theres,119
pose,17
categories,26
isstill,17
lawrence,47
created,107
naturally,15
thenational,46
extraordinary,112
preventing,37
consensus,44
floating,104
replied,58
arose,18
kilos,73
mississippi,47
sellingconcession,23
ports,88
ceiling,113
cellular,19
ratified,18
pursuant,26
treasurysecretary,34
exchequer,77
vessel,46
pillsbury,24
tradeand,22
exit,17
posed,23
lockheed,17
reflects,93
itplans,34
costa,41
mellon,36
privatised,34
keen,33
multinational,22
refineries,33
cibageigy,20
seasonal,73
diseases,17
aspecial,26
stemming,22
posts,30
pctowned,58
resumed,35
theoffer,29
trouble,38
kept,85
ashland,17
intention,86
science,23
prudential,34
telling,39
successful,134
patient,15
programme,97
thetax,22
prince,22
kinds,18
seriously,67
upgraded,30
currentaccount,18
stockbrokers,30
rapidly,66
yearearlier,119
hewas,18
onmay,19
followthrough,17
venice,71
covers,59
lunch,22
calculating,22
maintaining,46
subscription,24
margin,125
version,78
fslic,38
internally,16
indonesian,67
stewart,17
indonesias,66
billions,25
prev,63
thetwo,30
industrialised,49
aftera,17
combines,16
category,32
count,43
cuban,24
adividend,15
changing,68
enable,100
roasters,20
processors,57
cubic,117
sydney,38
indian,87
indias,44
persuade,30
notice,63
actively,55
afinal,16
onebillion,30
hungary,40
upper,63
exclusive,52
everyone,31
geothermal,22
psbr,37
magma,23
noting,113
kentucky,18
predict,56
surprise,57
twoyear,67
elements,28
itsboard,74
stearns,56
meaningful,15
stimulate,128
campaign,103
mexican,76
floortraders,23
toprovide,53
vision,24
marketings,15
anchor,23
accurate,22
moderate,98
visits,18
nicholas,16
pinola,25
stoltenberg,93
whichis,28
toits,40
fundamentals,77
mexicos,60
airport,82
message,37
burden,85
speculative,86
printed,19
printer,17
marine,104
pursue,84
rochester,27
brunswick,29
turkeys,26
successive,22
significance,21
theprice,29
hasacquired,24
alvite,20
respect,67
morocco,24
repayment,150
administrative,38
amendment,91
itsstake,16
favourable,65
andcould,15
nasdaq,88
bureau,144
kilo,57
enhanced,33
kind,105
king,82
vary,18
affecting,71
vast,26
traderssaid,26
showboat,15
maine,20
retains,17
attempts,67
kits,23
token,21
pull,28
pulp,26
redemptions,19
precious,43
pump,26
transco,25
evident,22
peace,25
presidentof,17
zaire,34
pure,18
returning,32
push,125
ofabout,53
latinamerican,21
puts,23
transit,25
missiles,110
cease,20
foreseeable,15
definitiveagreement,15
tenders,58
applying,23
marked,62
writeoff,27
januarymarch,15
upset,16
multiple,26
lyonnais,22
residential,41
converting,18
markka,26
reviews,26
feared,31
ofwhich,33
conducting,18
legislative,26
usjapanese,26
automakers,32
honduras,18
exclusively,25
privatisation,49
unnamedb,17
monitored,32
transition,26
contributed,92
refusal,38
forabout,17
theyen,15
equals,20
complained,34
refused,131
theyll,19
servicing,52
maker,138
endfebruary,29
bridge,48
floated,24
technologies,124
clearance,15
attached,39
moderately,20
marlin,30
theyre,54
responding,65
aiming,27
agenda,53
environmental,75
theyve,26
amounts,148
complaints,34
lenders,100
eventual,25
weyerhaeuser,16
seemala,28
pharmaceutical,54
prohibited,25
januarys,54
competitors,45
significantly,127
cities,74
binding,28
todevelop,25
mccarthy,24
qualified,42
theyhave,17
possibilities,19
supporters,26
itintends,16
anticipated,104
agents,28
anticipates,41
weakness,95
observers,19
citing,77
personalcomputers,19
sinking,63
implications,56
temperatures,47
spirit,39
warning,63
mergers,51
momentum,52
rostenkowski,41
advance,117
mostly,123
oversubscribed,23
declinein,18
comdata,39
turkish,57
consideration,101
kwacha,25
improvements,52
standstill,28
advertisement,24
pursuing,15
withan,19
powerful,54
fellow,22
anadditional,27
monier,32
fahd,15
fail,56
fair,106
depend,69
fellto,24
callable,39
brodersohn,16
failing,61
swedens,42
inaugust,17
fare,16
vein,15
respective,21
fast,75
fats,93
bourse,91
salomonbrothers,23
unsold,17
cominco,54
pctconvertible,20
missions,18
attacks,71
veto,100
elders,49
discussed,140
ofpayments,18
detailed,73
industrialized,36
scope,46
constructive,20
thetrade,25
widely,110
leaded,18
companyspokesman,18
scott,52
pattern,39
therecent,19
secondquarter,35
massachusetts,22
tools,42
toone,15
ethanol,15
knew,27
sceptical,19
injured,39
nigeria,78
speculators,26
attacked,59
victims,26
roeller,15
ruding,27
octoberdecember,15
topurchase,39
themiddle,17
financialservices,25
establish,106
mediumsized,15
consuming,29
topay,15
benson,22
reserveboard,15
republicbank,31
theannouncement,21
preceding,26
topic,19
instability,25
surveillance,27
select,28
guesses,16
electricity,67
suffering,34
aaminus,33
caught,23
detected,19
diversified,52
seamen,67
televised,22
whenthe,46
grenfell,26
colonial,23
kohl,44
kodak,73
minutes,69
destroyed,43
theruling,19
amoco,71
ignored,22
formally,54
laboratories,63
accumulated,34
itwould,67
raytheon,17
citibank,86
deeper,16
lawsons,17
counties,23
recommendation,95
amore,20
korean,76
koreas,52
anddevelopment,43
supporting,40
fdic,39
individuals,70
marines,20
toallow,15
irans,56
regulate,21
offeringof,17
deeply,28
yugoslav,50
theparent,17
iraqi,104
lastyears,31
iraqs,30
supportive,20
releases,17
invited,48
forming,29
slipped,50
declines,97
scrap,31
exposure,127
philippine,121
robins,18
flowing,19
itreached,15
thefuture,18
confident,113
responded,45
happened,42
judgment,61
legislators,20
fear,80
disposal,30
ample,20
declining,118
reveal,21
straight,56
gephardt,20
microprocessor,20
feds,38
living,69
feel,96
totake,35
totals,35
sustain,33
passage,45
mineral,50
felt,83
plunged,38
papandreou,19
thailand,114
discipline,25
commercialbanks,19
tosupply,17
comparabletreasury,18
ferc,15
instruments,112
finnish,36
swedish,82
justified,18
focused,23
league,16
merely,31
visa,27
termed,25
amounting,23
sowings,20
backing,44
miller,106
boesky,49
tosee,16
refinancing,47
friendly,34
petrol,47
unclear,28
operated,78
operates,109
empire,15
becauseof,39
entertainment,72
algeria,52
replacing,45
philips,59
thecommission,19
altered,17
itsfirst,18
operator,63
stressed,80
mario,33
toraise,27
furniture,21
automaker,29
beyond,99
bbplus,19
timetable,25
default,51
optimism,60
emerge,35
emery,42
shanghai,38
downwards,20
stabilising,22
smithkline,20
provides,132
prospect,66
hanson,32
answer,59
merged,57
pushing,51
forgeneral,16
egypt,86
lewis,34
respond,63
struggle,20
montreal,50
spurred,19
guard,22
threeyears,30
developer,22
theysaid,49
unwilling,21
toldthe,25
martin,82
consortium,122
toyota,63
influenced,16
fluids,15
fiber,31
australias,70
publishing,61
influences,15
bancorp,112
prosecutor,27
nazionale,17
maturing,99
obvious,21
mason,20
vaccine,43
accepting,24
improving,76
nonrefundable,27
exploring,20
putting,68
shultz,98
gould,33
usdlrs,25
yielding,64
touch,21
theselling,15
punta,21
intrade,16
foster,56
tough,113
fibre,19
telegraph,73
farmer,26
charging,30
saidits,123
discourage,18
africas,63
search,35
climate,48
bangemann,20
sheikh,25
secured,104
match,64
spinoff,38
scientific,38
tostimulate,16
calendar,149
locations,48
romero,16
andforeign,19
searle,18
implied,22
anindicated,27
victory,41
circulation,57
secondhalf,17
italys,64
controlling,47
climbed,46
fiat,42
oftotal,18
retaining,15
pakistans,18
backlog,52
crosby,17
steadily,47
shortages,30
exceed,125
ofcustomer,20
sincethe,22
woolworth,32
employ,25
flexible,62
file,124
fill,42
film,40
islamic,24
advertising,48
fine,60
silicon,18
alfred,18
schedule,79
fire,104
radiation,17
fish,36
except,99
havebeen,62
provoke,15
revise,26
revive,20
intended,139
brings,87
freedom,41
citrus,39
syndicated,34
belonging,15
supremecourt,16
wallstreet,18
lawsuit,59
secondlargest,15
jungle,19
dakota,20
februarys,37
sides,118
tower,35
liberalisation,44
hughes,120
islands,56
budgetdeficit,37
politically,25
regardless,30
locals,52
social,127
seller,23
towns,18
exact,35
battle,75
pickens,25
yearending,19
correction,39
mlnin,21
defended,31
dairy,88
transamerica,17
asecond,20
bundesbanks,33
daiwa,54
offices,127
zambia,44
franchises,19
indiana,43
inject,21
arguing,24
pgloas,17
victor,27
publicoffering,21
depositary,22
bbbplus,28
hopeful,18
broadbased,16
curbs,40
ministries,26
pence,40
understand,22
hardship,15
refinance,38
tomaintain,27
monsod,16
afterwards,15
popular,51
completely,55
shells,17
teams,25
andother,76
penny,19
lowerthan,16
louisiana,74
thomson,28
strained,17
anderson,21
flag,40
flat,64
disease,86
aggressively,36
slowed,58
slower,48
surprised,45
requires,90
shillings,20
junior,30
criticism,74
slowly,37
fifth,56
reliance,38
origin,43
revlon,34
irish,26
asenior,22
rockwell,29
startup,29
indices,20
spokesperson,15
broking,19
affects,19
tooperate,15
generated,66
fight,66
tamura,23
privatelyheld,58
henley,38
boosted,77
microwave,25
asean,17
reaffirmed,52
ordered,104
prompt,41
witter,38
objections,46
sight,34
hyundai,18
thebanks,43
voluntarily,18
smelter,85
presidentand,18
exportimport,18
